Anio,Cveestado,Nomestado,Cveddr,Nomddr,Cvempio,Nommunicipio,Cveespecie,Nomespecie,Cveproducto,Nomproducto,Volumen,Peso,Precio,Valor,Asacrificado
2022,20,Oaxaca,105,Valles Centrales,179,San Juan Bautista Jayacatlán,12,Ovino,1,Carne,1.379,17.025,91.25,125.833,81
2022,20,Oaxaca,105,Valles Centrales,179,San Juan Bautista Jayacatlán,12,Ovino,3,Ganado en pie,2.792,34.469,42.48,118.613,0
2022,20,Oaxaca,105,Valles Centrales,179,San Juan Bautista Jayacatlán,14,Porcino,1,Carne,3.102,66,47.79,148.243,47
2022,20,Oaxaca,105,Valles Centrales,179,San Juan Bautista Jayacatlán,14,Porcino,3,Ganado en pie,4.239,90.191,29.36,124.439,0
2022,20,Oaxaca,105,Valles Centrales,192,San Juan Chilateca,3,Ave,1,Carne,0.55,1.603,29.11,16.009,343
2022,20,Oaxaca,105,Valles Centrales,192,San Juan Chilateca,3,Ave,4,Huevo plato,0.733,0,25.52,18.706,0
2022,20,Oaxaca,105,Valles Centrales,192,San Juan Chilateca,3,Ave,8,Ganado en pie,0.735,2.143,20.86,15.329,0
2022,20,Oaxaca,105,Valles Centrales,192,San Juan Chilateca,4,Bovino,1,Carne,6.159,219.964,64.16,395.136,0
2022,20,Oaxaca,105,Valles Centrales,192,San Juan Chilateca,4,Bovino,3,Ganado en pie,11.935,426.25,32.43,387.008,0
2022,20,Oaxaca,105,Valles Centrales,192,San Juan Chilateca,4,Bovino,6,Leche,86.652,0,6.14,531.992,0
2022,20,Oaxaca,105,Valles Centrales,192,San Juan Chilateca,6,Caprino,1,Carne,2.96,12.759,76.64,226.867,232
2022,20,Oaxaca,105,Valles Centrales,192,San Juan Chilateca,6,Caprino,3,Ganado en pie,5.902,25.44,35.56,209.87,0
2022,20,Oaxaca,105,Valles Centrales,192,San Juan Chilateca,10,Guajolote,1,Carne,0.328,4,65.47,21.474,82
2022,20,Oaxaca,105,Valles Centrales,192,San Juan Chilateca,10,Guajolote,8,Ganado en pie,0.422,5.146,43.79,18.481,0
2022,20,Oaxaca,105,Valles Centrales,192,San Juan Chilateca,12,Ovino,1,Carne,0.772,17.156,91.45,70.597,45
2022,20,Oaxaca,105,Valles Centrales,192,San Juan Chilateca,12,Ovino,3,Ganado en pie,1.557,34.6,42.11,65.561,0
2022,20,Oaxaca,105,Valles Centrales,192,San Juan Chilateca,14,Porcino,1,Carne,2.752,65.524,47.8,131.544,42
2022,20,Oaxaca,105,Valles Centrales,192,San Juan Chilateca,14,Porcino,3,Ganado en pie,3.757,89.452,29.43,110.581,0
2022,20,Oaxaca,105,Valles Centrales,193,San Juan del Estado,1,Abeja,2,Cera,0.027,0,70.52,1.904,0
2022,20,Oaxaca,105,Valles Centrales,193,San Juan del Estado,1,Abeja,7,Miel,0.853,0,42.77,36.486,0
2022,20,Oaxaca,105,Valles Centrales,193,San Juan del Estado,3,Ave,1,Carne,1.774,1.566,28.97,51.391,1133
2022,20,Oaxaca,105,Valles Centrales,193,San Juan del Estado,3,Ave,4,Huevo plato,1.784,0,25.31,45.148,0
2022,20,Oaxaca,105,Valles Centrales,193,San Juan del Estado,3,Ave,8,Ganado en pie,2.384,2.104,20.76,49.491,0
2022,20,Oaxaca,105,Valles Centrales,193,San Juan del Estado,4,Bovino,1,Carne,20.447,215.232,62.61,1280.26,0
2022,20,Oaxaca,105,Valles Centrales,193,San Juan del Estado,4,Bovino,3,Ganado en pie,40.053,421.611,31.35,1255.74,0
2022,20,Oaxaca,105,Valles Centrales,193,San Juan del Estado,4,Bovino,6,Leche,134.303,0,6.08,816.517,0
2022,20,Oaxaca,105,Valles Centrales,193,San Juan del Estado,6,Caprino,1,Carne,5.257,12.76,75.95,399.268,412
2022,20,Oaxaca,105,Valles Centrales,193,San Juan del Estado,6,Caprino,3,Ganado en pie,10.511,25.512,36.15,380.012,0
2022,20,Oaxaca,105,Valles Centrales,193,San Juan del Estado,10,Guajolote,1,Carne,0.356,4,65.51,23.322,89
2022,20,Oaxaca,105,Valles Centrales,193,San Juan del Estado,10,Guajolote,8,Ganado en pie,0.458,5.146,43.82,20.068,0
2022,20,Oaxaca,105,Valles Centrales,193,San Juan del Estado,12,Ovino,1,Carne,2.567,17.826,91.21,234.136,144
2022,20,Oaxaca,105,Valles Centrales,193,San Juan del Estado,12,Ovino,3,Ganado en pie,4.969,34.507,42.17,209.542,0
2022,20,Oaxaca,105,Valles Centrales,193,San Juan del Estado,12,Ovino,5,Lana,0.791,0,7.86,6.217,0
2022,20,Oaxaca,105,Valles Centrales,193,San Juan del Estado,14,Porcino,1,Carne,4.331,68.746,47.78,206.933,63
2022,20,Oaxaca,105,Valles Centrales,193,San Juan del Estado,14,Porcino,3,Ganado en pie,5.822,92.413,30.27,176.225,0
2022,20,Oaxaca,105,Valles Centrales,194,San Juan del Río,1,Abeja,7,Miel,0.472,0,43.29,20.433,0
2022,20,Oaxaca,105,Valles Centrales,194,San Juan del Río,3,Ave,1,Carne,1.8,1.601,28.78,51.796,1124
2022,20,Oaxaca,105,Valles Centrales,194,San Juan del Río,3,Ave,4,Huevo plato,2.088,0,25.39,53.006,0
2022,20,Oaxaca,105,Valles Centrales,194,San Juan del Río,3,Ave,8,Ganado en pie,2.414,2.148,20.89,50.44,0
2022,20,Oaxaca,105,Valles Centrales,194,San Juan del Río,4,Bovino,1,Carne,5.528,221.12,63.48,350.917,0
2022,20,Oaxaca,105,Valles Centrales,194,San Juan del Río,4,Bovino,3,Ganado en pie,10.562,422.48,32.01,338.065,0
2022,20,Oaxaca,105,Valles Centrales,194,San Juan del Río,4,Bovino,6,Leche,39.825,0,6.21,247.159,0
2022,20,Oaxaca,105,Valles Centrales,194,San Juan del Río,10,Guajolote,1,Carne,0.22,4,65.63,14.439,55
2022,20,Oaxaca,105,Valles Centrales,194,San Juan del Río,10,Guajolote,8,Ganado en pie,0.286,5.2,43.21,12.357,0
2022,20,Oaxaca,105,Valles Centrales,197,San Juan Guelavía,1,Abeja,2,Cera,0.082,0,70.98,5.82,0
2022,20,Oaxaca,105,Valles Centrales,197,San Juan Guelavía,1,Abeja,7,Miel,2.759,0,42.84,118.195,0
2022,20,Oaxaca,105,Valles Centrales,197,San Juan Guelavía,3,Ave,1,Carne,4.713,1.562,28.85,135.95,3018
2022,20,Oaxaca,105,Valles Centrales,197,San Juan Guelavía,3,Ave,4,Huevo plato,4.765,0,25.37,120.89,0
2022,20,Oaxaca,105,Valles Centrales,197,San Juan Guelavía,3,Ave,8,Ganado en pie,6.33,2.097,20.83,131.845,0
2022,20,Oaxaca,105,Valles Centrales,197,San Juan Guelavía,4,Bovino,1,Carne,23.213,212.963,61.86,1435.99,0
2022,20,Oaxaca,105,Valles Centrales,197,San Juan Guelavía,4,Bovino,3,Ganado en pie,45.149,414.211,30.9,1395.24,0
2022,20,Oaxaca,105,Valles Centrales,197,San Juan Guelavía,4,Bovino,6,Leche,141.924,0,6.24,885.988,0
2022,20,Oaxaca,105,Valles Centrales,197,San Juan Guelavía,6,Caprino,1,Carne,17.257,12.783,76.53,1320.61,1350
2022,20,Oaxaca,105,Valles Centrales,197,San Juan Guelavía,6,Caprino,3,Ganado en pie,34.517,25.568,36.06,1244.64,0
2022,20,Oaxaca,105,Valles Centrales,197,San Juan Guelavía,10,Guajolote,1,Carne,0.324,4,65.38,21.182,81
2022,20,Oaxaca,105,Valles Centrales,197,San Juan Guelavía,10,Guajolote,8,Ganado en pie,0.419,5.173,43.23,18.113,0
2022,20,Oaxaca,105,Valles Centrales,197,San Juan Guelavía,12,Ovino,1,Carne,10.392,17.584,91.15,947.259,591
2022,20,Oaxaca,105,Valles Centrales,197,San Juan Guelavía,12,Ovino,3,Ganado en pie,20.407,34.53,42.06,858.36,0
2022,20,Oaxaca,105,Valles Centrales,197,San Juan Guelavía,14,Porcino,1,Carne,81.696,69.647,46.79,3822.67,1173
2022,20,Oaxaca,105,Valles Centrales,197,San Juan Guelavía,14,Porcino,3,Ganado en pie,109.498,93.349,29.77,3260.17,0
2022,20,Oaxaca,105,Valles Centrales,203,San Juan Lachigalla,3,Ave,1,Carne,4.649,1.597,32.53,151.22,2911
2022,20,Oaxaca,105,Valles Centrales,203,San Juan Lachigalla,3,Ave,4,Huevo plato,5.393,0,25.64,138.256,0
2022,20,Oaxaca,105,Valles Centrales,203,San Juan Lachigalla,3,Ave,8,Ganado en pie,6.255,2.149,21.04,131.589,0
2022,20,Oaxaca,105,Valles Centrales,203,San Juan Lachigalla,4,Bovino,1,Carne,37.313,214.443,61.9,2309.59,0
2022,20,Oaxaca,105,Valles Centrales,203,San Juan Lachigalla,4,Bovino,3,Ganado en pie,72.36,415.862,30.48,2205.58,0
2022,20,Oaxaca,105,Valles Centrales,203,San Juan Lachigalla,4,Bovino,6,Leche,222.028,0,6.59,1463.65,0
2022,20,Oaxaca,105,Valles Centrales,203,San Juan Lachigalla,6,Caprino,1,Carne,10.167,12.741,80.29,816.317,798
2022,20,Oaxaca,105,Valles Centrales,203,San Juan Lachigalla,6,Caprino,3,Ganado en pie,20.334,25.481,36.74,747.019,0
2022,20,Oaxaca,105,Valles Centrales,203,San Juan Lachigalla,10,Guajolote,1,Carne,0.336,3.953,65.54,22.021,85
2022,20,Oaxaca,105,Valles Centrales,203,San Juan Lachigalla,10,Guajolote,8,Ganado en pie,0.439,5.165,42.89,18.828,0
2022,20,Oaxaca,105,Valles Centrales,203,San Juan Lachigalla,12,Ovino,1,Carne,5.514,17.73,94.68,522.041,311
2022,20,Oaxaca,105,Valles Centrales,203,San Juan Lachigalla,12,Ovino,3,Ganado en pie,10.73,34.502,46.12,494.855,0
2022,20,Oaxaca,105,Valles Centrales,203,San Juan Lachigalla,14,Porcino,1,Carne,37.532,70.549,46.89,1759.86,532
2022,20,Oaxaca,105,Valles Centrales,203,San Juan Lachigalla,14,Porcino,3,Ganado en pie,49.865,93.731,30.03,1497.41,0
2022,20,Oaxaca,105,Valles Centrales,209,San Juan Mixtepec,3,Ave,1,Carne,0.689,1.588,32.76,22.575,434
2022,20,Oaxaca,105,Valles Centrales,209,San Juan Mixtepec,3,Ave,4,Huevo plato,0.818,0,25.41,20.786,0
2022,20,Oaxaca,105,Valles Centrales,209,San Juan Mixtepec,3,Ave,8,Ganado en pie,0.927,2.136,21.14,19.599,0
2022,20,Oaxaca,105,Valles Centrales,209,San Juan Mixtepec,4,Bovino,1,Carne,4.193,220.684,64.02,268.439,0
2022,20,Oaxaca,105,Valles Centrales,209,San Juan Mixtepec,4,Bovino,3,Ganado en pie,8.032,422.737,32.22,258.763,0
2022,20,Oaxaca,105,Valles Centrales,209,San Juan Mixtepec,4,Bovino,6,Leche,7.753,0,6.44,49.95,0
2022,20,Oaxaca,105,Valles Centrales,209,San Juan Mixtepec,6,Caprino,1,Carne,0.915,12.708,80.81,73.944,72
2022,20,Oaxaca,105,Valles Centrales,209,San Juan Mixtepec,6,Caprino,3,Ganado en pie,1.842,25.583,36.47,67.169,0
2022,20,Oaxaca,105,Valles Centrales,209,San Juan Mixtepec,10,Guajolote,1,Carne,0.06,3.75,65.75,3.945,16
2022,20,Oaxaca,105,Valles Centrales,209,San Juan Mixtepec,10,Guajolote,8,Ganado en pie,0.08,5,42.91,3.433,0
2022,20,Oaxaca,105,Valles Centrales,209,San Juan Mixtepec,12,Ovino,1,Carne,0.481,17.179,94.38,45.399,28
2022,20,Oaxaca,105,Valles Centrales,209,San Juan Mixtepec,12,Ovino,3,Ganado en pie,0.969,34.607,45.86,44.443,0
2022,20,Oaxaca,105,Valles Centrales,209,San Juan Mixtepec,12,Ovino,5,Lana,1.088,0,4.39,4.776,0
2022,20,Oaxaca,105,Valles Centrales,209,San Juan Mixtepec,14,Porcino,1,Carne,4.478,68.892,46.8,209.583,65
2022,20,Oaxaca,105,Valles Centrales,209,San Juan Mixtepec,14,Porcino,3,Ganado en pie,5.995,92.231,29.21,175.116,0
2022,20,Oaxaca,105,Valles Centrales,211,San Juan Ozolotepec,1,Abeja,2,Cera,6.438,0,72.36,465.828,0
2022,20,Oaxaca,105,Valles Centrales,211,San Juan Ozolotepec,1,Abeja,7,Miel,213.526,0,43.59,9308.25,0
2022,20,Oaxaca,105,Valles Centrales,211,San Juan Ozolotepec,3,Ave,1,Carne,4.304,1.599,32.97,141.92,2691
2022,20,Oaxaca,105,Valles Centrales,211,San Juan Ozolotepec,3,Ave,4,Huevo plato,5.126,0,25.38,130.112,0
2022,20,Oaxaca,105,Valles Centrales,211,San Juan Ozolotepec,3,Ave,8,Ganado en pie,5.758,2.14,21.35,122.932,0
2022,20,Oaxaca,105,Valles Centrales,211,San Juan Ozolotepec,4,Bovino,1,Carne,10.382,220.894,63.88,663.163,0
2022,20,Oaxaca,105,Valles Centrales,211,San Juan Ozolotepec,4,Bovino,3,Ganado en pie,19.879,422.957,32.15,639.027,0
2022,20,Oaxaca,105,Valles Centrales,211,San Juan Ozolotepec,4,Bovino,6,Leche,86.136,0,6.41,552.539,0
2022,20,Oaxaca,105,Valles Centrales,211,San Juan Ozolotepec,6,Caprino,1,Carne,0.717,12.804,80.56,57.758,56
2022,20,Oaxaca,105,Valles Centrales,211,San Juan Ozolotepec,6,Caprino,3,Ganado en pie,1.431,25.554,36.52,52.255,0
2022,20,Oaxaca,105,Valles Centrales,211,San Juan Ozolotepec,10,Guajolote,1,Carne,0.288,3.945,65.5,18.865,73
2022,20,Oaxaca,105,Valles Centrales,211,San Juan Ozolotepec,10,Guajolote,8,Ganado en pie,0.377,5.164,42.87,16.162,0
2022,20,Oaxaca,105,Valles Centrales,211,San Juan Ozolotepec,12,Ovino,1,Carne,0.377,17.136,94.62,35.672,22
2022,20,Oaxaca,105,Valles Centrales,211,San Juan Ozolotepec,12,Ovino,3,Ganado en pie,0.76,34.545,45.85,34.846,0
2022,20,Oaxaca,105,Valles Centrales,211,San Juan Ozolotepec,12,Ovino,5,Lana,0.496,0,4.75,2.356,0
2022,20,Oaxaca,105,Valles Centrales,211,San Juan Ozolotepec,14,Porcino,1,Carne,11.533,72.081,46.87,540.6,160
2022,20,Oaxaca,105,Valles Centrales,211,San Juan Ozolotepec,14,Porcino,3,Ganado en pie,15.199,94.994,29.97,455.513,0
2022,20,Oaxaca,105,Valles Centrales,219,San Juan Teitipac,3,Ave,1,Carne,6.606,1.597,28.84,190.488,4137
2022,20,Oaxaca,105,Valles Centrales,219,San Juan Teitipac,3,Ave,4,Huevo plato,7.784,0,25.33,197.188,0
2022,20,Oaxaca,105,Valles Centrales,219,San Juan Teitipac,3,Ave,8,Ganado en pie,8.85,2.139,20.78,183.89,0
2022,20,Oaxaca,105,Valles Centrales,219,San Juan Teitipac,4,Bovino,1,Carne,42.208,217.567,62.79,2650.1,0
2022,20,Oaxaca,105,Valles Centrales,219,San Juan Teitipac,4,Bovino,3,Ganado en pie,80.688,415.918,31.36,2530.67,0
2022,20,Oaxaca,105,Valles Centrales,219,San Juan Teitipac,4,Bovino,6,Leche,332.589,0,6.16,2048.19,0
2022,20,Oaxaca,105,Valles Centrales,219,San Juan Teitipac,6,Caprino,1,Carne,12.566,12.783,75.87,953.401,983
2022,20,Oaxaca,105,Valles Centrales,219,San Juan Teitipac,6,Caprino,3,Ganado en pie,25.118,25.552,35.74,897.773,0
2022,20,Oaxaca,105,Valles Centrales,219,San Juan Teitipac,10,Guajolote,1,Carne,0.507,3.992,65.25,33.082,127
2022,20,Oaxaca,105,Valles Centrales,219,San Juan Teitipac,10,Guajolote,8,Ganado en pie,0.656,5.165,43.19,28.332,0
2022,20,Oaxaca,105,Valles Centrales,219,San Juan Teitipac,12,Ovino,1,Carne,8.586,17.487,91.25,783.45,491
2022,20,Oaxaca,105,Valles Centrales,219,San Juan Teitipac,12,Ovino,3,Ganado en pie,16.931,34.483,42.13,713.282,0
2022,20,Oaxaca,105,Valles Centrales,219,San Juan Teitipac,12,Ovino,5,Lana,0.088,0,8.08,0.711,0
2022,20,Oaxaca,105,Valles Centrales,219,San Juan Teitipac,14,Porcino,1,Carne,133.485,69.523,46.76,6241.6,1920
2022,20,Oaxaca,105,Valles Centrales,219,San Juan Teitipac,14,Porcino,3,Ganado en pie,178.062,92.741,29.91,5325.79,0
2022,20,Oaxaca,105,Valles Centrales,226,San Lorenzo Albarradas,1,Abeja,2,Cera,0.117,0,70.77,8.28,0
2022,20,Oaxaca,105,Valles Centrales,226,San Lorenzo Albarradas,1,Abeja,7,Miel,3.876,0,42.56,164.949,0
2022,20,Oaxaca,105,Valles Centrales,226,San Lorenzo Albarradas,3,Ave,1,Carne,2.921,1.571,28.69,83.817,1859
2022,20,Oaxaca,105,Valles Centrales,226,San Lorenzo Albarradas,3,Ave,4,Huevo plato,3.622,0,25.45,92.164,0
2022,20,Oaxaca,105,Valles Centrales,226,San Lorenzo Albarradas,3,Ave,8,Ganado en pie,3.916,2.107,20.8,81.463,0
2022,20,Oaxaca,105,Valles Centrales,226,San Lorenzo Albarradas,4,Bovino,1,Carne,25.211,213.653,61.58,1552.57,0
2022,20,Oaxaca,105,Valles Centrales,226,San Lorenzo Albarradas,4,Bovino,3,Ganado en pie,48.953,414.856,30.92,1513.68,0
2022,20,Oaxaca,105,Valles Centrales,226,San Lorenzo Albarradas,4,Bovino,6,Leche,138.498,0,6.16,853.647,0
2022,20,Oaxaca,105,Valles Centrales,226,San Lorenzo Albarradas,6,Caprino,1,Carne,2.173,12.782,76.77,166.826,170
2022,20,Oaxaca,105,Valles Centrales,226,San Lorenzo Albarradas,6,Caprino,3,Ganado en pie,4.333,25.488,35.82,155.207,0
2022,20,Oaxaca,105,Valles Centrales,226,San Lorenzo Albarradas,10,Guajolote,1,Carne,0.16,4,65.55,10.488,40
2022,20,Oaxaca,105,Valles Centrales,226,San Lorenzo Albarradas,10,Guajolote,8,Ganado en pie,0.207,5.175,43.09,8.92,0
2022,20,Oaxaca,105,Valles Centrales,226,San Lorenzo Albarradas,12,Ovino,1,Carne,1.53,17,91.24,139.595,90
2022,20,Oaxaca,105,Valles Centrales,226,San Lorenzo Albarradas,12,Ovino,3,Ganado en pie,3.112,34.578,42.06,130.891,0
2022,20,Oaxaca,105,Valles Centrales,226,San Lorenzo Albarradas,14,Porcino,1,Carne,6.858,68.58,46.69,320.211,100
2022,20,Oaxaca,105,Valles Centrales,226,San Lorenzo Albarradas,14,Porcino,3,Ganado en pie,9.198,91.98,28.92,266.016,0
2022,20,Oaxaca,105,Valles Centrales,227,San Lorenzo Cacaotepec,1,Abeja,2,Cera,0.022,0,70.14,1.543,0
2022,20,Oaxaca,105,Valles Centrales,227,San Lorenzo Cacaotepec,1,Abeja,7,Miel,0.686,0,43.23,29.657,0
2022,20,Oaxaca,105,Valles Centrales,227,San Lorenzo Cacaotepec,3,Ave,1,Carne,3.633,1.588,29.25,106.259,2288
2022,20,Oaxaca,105,Valles Centrales,227,San Lorenzo Cacaotepec,3,Ave,4,Huevo plato,4.859,0,25.35,123.168,0
2022,20,Oaxaca,105,Valles Centrales,227,San Lorenzo Cacaotepec,3,Ave,8,Ganado en pie,4.884,2.135,20.86,101.866,0
2022,20,Oaxaca,105,Valles Centrales,227,San Lorenzo Cacaotepec,4,Bovino,1,Carne,92.998,218.819,61.95,5761.22,0
2022,20,Oaxaca,105,Valles Centrales,227,San Lorenzo Cacaotepec,4,Bovino,3,Ganado en pie,175.395,412.694,31.43,5512.24,0
2022,20,Oaxaca,105,Valles Centrales,227,San Lorenzo Cacaotepec,4,Bovino,6,Leche,448.819,0,6.41,2876.31,0
2022,20,Oaxaca,105,Valles Centrales,227,San Lorenzo Cacaotepec,6,Caprino,1,Carne,8.206,12.782,76.68,629.237,642
2022,20,Oaxaca,105,Valles Centrales,227,San Lorenzo Cacaotepec,6,Caprino,3,Ganado en pie,16.406,25.555,35.43,581.235,0
2022,20,Oaxaca,105,Valles Centrales,227,San Lorenzo Cacaotepec,10,Guajolote,1,Carne,0.396,4,65.45,25.917,99
2022,20,Oaxaca,105,Valles Centrales,227,San Lorenzo Cacaotepec,10,Guajolote,8,Ganado en pie,0.511,5.162,43.61,22.287,0
2022,20,Oaxaca,105,Valles Centrales,227,San Lorenzo Cacaotepec,12,Ovino,1,Carne,4.058,17.491,91.25,370.31,232
2022,20,Oaxaca,105,Valles Centrales,227,San Lorenzo Cacaotepec,12,Ovino,3,Ganado en pie,8.021,34.573,42.08,337.486,0
2022,20,Oaxaca,105,Valles Centrales,227,San Lorenzo Cacaotepec,12,Ovino,5,Lana,0.834,0,8.1,6.755,0
2022,20,Oaxaca,105,Valles Centrales,227,San Lorenzo Cacaotepec,14,Porcino,1,Carne,12.745,72.415,47.76,608.706,176
2022,20,Oaxaca,105,Valles Centrales,227,San Lorenzo Cacaotepec,14,Porcino,3,Ganado en pie,16.951,96.313,30.54,517.727,0
2022,20,Oaxaca,105,Valles Centrales,229,San Lorenzo Texmelúcan,1,Abeja,2,Cera,0.018,0,70.44,1.268,0
2022,20,Oaxaca,105,Valles Centrales,229,San Lorenzo Texmelúcan,1,Abeja,7,Miel,0.595,0,42.72,25.416,0
2022,20,Oaxaca,105,Valles Centrales,229,San Lorenzo Texmelúcan,3,Ave,1,Carne,6.579,1.586,28.78,189.361,4148
2022,20,Oaxaca,105,Valles Centrales,229,San Lorenzo Texmelúcan,3,Ave,4,Huevo plato,9.996,0,25.35,253.362,0
2022,20,Oaxaca,105,Valles Centrales,229,San Lorenzo Texmelúcan,3,Ave,8,Ganado en pie,8.813,2.125,20.79,183.225,0
2022,20,Oaxaca,105,Valles Centrales,229,San Lorenzo Texmelúcan,4,Bovino,1,Carne,30.845,212.724,62.05,1913.83,0
2022,20,Oaxaca,105,Valles Centrales,229,San Lorenzo Texmelúcan,4,Bovino,3,Ganado en pie,60.25,415.517,30.89,1861.3,0
2022,20,Oaxaca,105,Valles Centrales,229,San Lorenzo Texmelúcan,4,Bovino,6,Leche,130.562,0,6.18,806.586,0
2022,20,Oaxaca,105,Valles Centrales,229,San Lorenzo Texmelúcan,6,Caprino,1,Carne,1.513,12.822,76.55,115.824,118
2022,20,Oaxaca,105,Valles Centrales,229,San Lorenzo Texmelúcan,6,Caprino,3,Ganado en pie,3.009,25.5,35.69,107.387,0
2022,20,Oaxaca,105,Valles Centrales,229,San Lorenzo Texmelúcan,10,Guajolote,1,Carne,0.48,4,65.4,31.391,120
2022,20,Oaxaca,105,Valles Centrales,229,San Lorenzo Texmelúcan,10,Guajolote,8,Ganado en pie,0.621,5.175,43.17,26.807,0
2022,20,Oaxaca,105,Valles Centrales,229,San Lorenzo Texmelúcan,12,Ovino,1,Carne,1.309,17,91.03,119.157,77
2022,20,Oaxaca,105,Valles Centrales,229,San Lorenzo Texmelúcan,12,Ovino,3,Ganado en pie,2.659,34.532,42.15,112.078,0
2022,20,Oaxaca,105,Valles Centrales,229,San Lorenzo Texmelúcan,14,Porcino,1,Carne,44.739,69.905,47.03,2104.04,640
2022,20,Oaxaca,105,Valles Centrales,229,San Lorenzo Texmelúcan,14,Porcino,3,Ganado en pie,59.619,93.155,29.73,1772.64,0
2022,20,Oaxaca,105,Valles Centrales,233,San Lucas Quiaviní,1,Abeja,2,Cera,0.018,0,70.67,1.272,0
2022,20,Oaxaca,105,Valles Centrales,233,San Lucas Quiaviní,1,Abeja,7,Miel,0.631,0,42.82,27.022,0
2022,20,Oaxaca,105,Valles Centrales,233,San Lucas Quiaviní,3,Ave,1,Carne,2.889,1.563,28.65,82.781,1848
2022,20,Oaxaca,105,Valles Centrales,233,San Lucas Quiaviní,3,Ave,4,Huevo plato,3.053,0,25.25,77.086,0
2022,20,Oaxaca,105,Valles Centrales,233,San Lucas Quiaviní,3,Ave,8,Ganado en pie,3.875,2.097,20.83,80.723,0
2022,20,Oaxaca,105,Valles Centrales,233,San Lucas Quiaviní,4,Bovino,1,Carne,10.543,219.646,63.04,664.636,0
2022,20,Oaxaca,105,Valles Centrales,233,San Lucas Quiaviní,4,Bovino,3,Ganado en pie,20.116,419.083,32.1,645.726,0
2022,20,Oaxaca,105,Valles Centrales,233,San Lucas Quiaviní,4,Bovino,6,Leche,80.508,0,6.11,492.113,0
2022,20,Oaxaca,105,Valles Centrales,233,San Lucas Quiaviní,6,Caprino,1,Carne,14.109,12.78,76.22,1075.42,1104
2022,20,Oaxaca,105,Valles Centrales,233,San Lucas Quiaviní,6,Caprino,3,Ganado en pie,28.212,25.554,35.59,1004.11,0
2022,20,Oaxaca,105,Valles Centrales,233,San Lucas Quiaviní,10,Guajolote,1,Carne,0.18,4,65.38,11.769,45
2022,20,Oaxaca,105,Valles Centrales,233,San Lucas Quiaviní,10,Guajolote,8,Ganado en pie,0.234,5.2,43.32,10.136,0
2022,20,Oaxaca,105,Valles Centrales,233,San Lucas Quiaviní,12,Ovino,1,Carne,6.656,17.562,91.04,605.953,379
2022,20,Oaxaca,105,Valles Centrales,233,San Lucas Quiaviní,12,Ovino,3,Ganado en pie,13.095,34.551,42.31,553.984,0
2022,20,Oaxaca,105,Valles Centrales,235,San Luis Amatlán,3,Ave,1,Carne,5.372,1.599,32.92,176.854,3360
2022,20,Oaxaca,105,Valles Centrales,235,San Luis Amatlán,3,Ave,4,Huevo plato,6.963,0,25.42,177.026,0
2022,20,Oaxaca,105,Valles Centrales,235,San Luis Amatlán,3,Ave,8,Ganado en pie,7.22,2.149,21.41,154.567,0
2022,20,Oaxaca,105,Valles Centrales,235,San Luis Amatlán,4,Bovino,1,Carne,39.414,215.377,61.9,2439.92,0
2022,20,Oaxaca,105,Valles Centrales,235,San Luis Amatlán,4,Bovino,3,Ganado en pie,75.635,413.306,30.83,2331.55,0
2022,20,Oaxaca,105,Valles Centrales,235,San Luis Amatlán,4,Bovino,6,Leche,214.635,0,6.55,1406.45,0
2022,20,Oaxaca,105,Valles Centrales,235,San Luis Amatlán,6,Caprino,1,Carne,4.757,12.753,80.79,384.306,373
2022,20,Oaxaca,105,Valles Centrales,235,San Luis Amatlán,6,Caprino,3,Ganado en pie,9.501,25.472,36.37,345.528,0
2022,20,Oaxaca,105,Valles Centrales,235,San Luis Amatlán,10,Guajolote,1,Carne,0.368,3.957,65.46,24.091,93
2022,20,Oaxaca,105,Valles Centrales,235,San Luis Amatlán,10,Guajolote,8,Ganado en pie,0.479,5.151,42.83,20.516,0
2022,20,Oaxaca,105,Valles Centrales,235,San Luis Amatlán,12,Ovino,1,Carne,2.511,17.809,94.5,237.291,141
2022,20,Oaxaca,105,Valles Centrales,235,San Luis Amatlán,12,Ovino,3,Ganado en pie,4.871,34.546,45.92,223.67,0
2022,20,Oaxaca,105,Valles Centrales,235,San Luis Amatlán,14,Porcino,1,Carne,43.313,70.313,46.96,2033.82,616
2022,20,Oaxaca,105,Valles Centrales,235,San Luis Amatlán,14,Porcino,3,Ganado en pie,57.628,93.552,30.14,1736.92,0
2022,20,Oaxaca,105,Valles Centrales,236,San Marcial Ozolotepec,1,Abeja,2,Cera,0.05,0,70,3.5,0
2022,20,Oaxaca,105,Valles Centrales,236,San Marcial Ozolotepec,1,Abeja,7,Miel,3.489,0,42.82,149.4,0
2022,20,Oaxaca,105,Valles Centrales,236,San Marcial Ozolotepec,3,Ave,1,Carne,1.62,1.598,32.11,52.016,1014
2022,20,Oaxaca,105,Valles Centrales,236,San Marcial Ozolotepec,3,Ave,4,Huevo plato,1.955,0,25.87,50.58,0
2022,20,Oaxaca,105,Valles Centrales,236,San Marcial Ozolotepec,3,Ave,8,Ganado en pie,2.171,2.141,21.12,45.861,0
2022,20,Oaxaca,105,Valles Centrales,236,San Marcial Ozolotepec,6,Caprino,1,Carne,0.384,13.241,80.54,30.928,29
2022,20,Oaxaca,105,Valles Centrales,236,San Marcial Ozolotepec,6,Caprino,3,Ganado en pie,0.74,25.517,36.21,26.792,0
